82.6740 	EXP 	text: height = 0.05
82.6740 	EXP 	text: text = 'Przemoc'
83.6574 	EXP 	text: autoDraw = True
84.7258 	EXP 	New trial (rep=1, index=9): {'badWords': 'Krew', 'neutralWords': 'Brew', 'colour': 'green', 'correct_key': 'x'}
84.7280 	DATA 	Keypress: z
84.7409 	EXP 	text: autoDraw = False
84.7409 	EXP 	text: height = 0.05
84.7409 	EXP 	text: height = 0.05
84.7409 	EXP 	text: height = 0.05
84.7409 	EXP 	text: text = 'Krew'
85.7244 	EXP 	text: autoDraw = True
85.9758 	EXP 	New trial (rep=1, index=10): {'badWords': 'Choroba', 'neutralWords': 'Gospoda', 'colour': 'yellow', 'correct_key': 'm'}
85.9784 	DATA 	Keypress: x
85.9909 	EXP 	text: autoDraw = False
85.9909 	EXP 	text: height = 0.05
85.9909 	EXP 	text: height = 0.05
85.9909 	EXP 	text: height = 0.05
85.9909 	EXP 	text: text = 'Choroba'
86.9740 	EXP 	text: autoDraw = True
87.1920 	EXP 	New trial (rep=1, index=11): {'badWords': 'Molestowanie', 'neutralWords': 'Bieganie', 'colour': 'blue', 'correct_key': 'n'}
87.1948 	DATA 	Keypress: z
87.2072 	EXP 	text: autoDraw = False
87.2072 	EXP 	text: height = 0.05
87.2072 	EXP 	text: height = 0.05
87.2072 	EXP 	text: height = 0.05
87.2072 	EXP 	text: text = 'Molestowanie'
88.1907 	EXP 	text: autoDraw = True
88.6924 	EXP 	New trial (rep=1, index=12): {'badWords': 'Więzienie', 'neutralWords': 'Schronienie', 'colour': 'blue', 'correct_key': 'n'}
88.6954 	DATA 	Keypress: n
88.7075 	EXP 	text: autoDraw = False
88.7075 	EXP 	text: height = 0.05
88.7075 	EXP 	text: height = 0.05
88.7075 	EXP 	text: height = 0.05
88.7075 	EXP 	text: text = 'Więzienie'
89.6910 	EXP 	text: autoDraw = True
89.7924 	EXP 	New trial (rep=1, index=13): {'badWords': 'Psychoza', 'neutralWords': 'Glukoza', 'colour': 'green', 'correct_key': 'x'}
89.7948 	DATA 	Keypress: m
89.8075 	EXP 	text: autoDraw = False
89.8075 	EXP 	text: height = 0.05
89.8075 	EXP 	text: height = 0.05
89.8075 	EXP 	text: height = 0.05
89.8075 	EXP 	text: text = 'Psychoza'
90.7911 	EXP 	text: autoDraw = True
91.0754 	EXP 	New trial (rep=1, index=14): {'badWords': 'Śmierć', 'neutralWords': 'Pięć', 'colour': 'yellow', 'correct_key': 'n'}
91.0778 	DATA 	Keypress: x
91.0908 	EXP 	text: autoDraw = False
91.0908 	EXP 	text: height = 0.05
91.0908 	EXP 	text: height = 0.05
91.0908 	EXP 	text: height = 0.05
91.0908 	EXP 	text: text = 'Śmierć'
92.0738 	EXP 	text: autoDraw = True
92.2587 	EXP 	New trial (rep=1, index=15): {'badWords': 'Mrok', 'neutralWords': 'Skok', 'colour': 'blue', 'correct_key': 'z'}
92.2612 	DATA 	Keypress: z
92.2738 	EXP 	text: autoDraw = False
92.2738 	EXP 	text: height = 0.05
92.2738 	EXP 	text: height = 0.05
92.2738 	EXP 	text: height = 0.05
92.2738 	EXP 	text: text = 'Mrok'
93.2577 	EXP 	text: autoDraw = True
93.5257 	EXP 	New trial (rep=1, index=16): {'badWords': 'Zabijanie', 'neutralWords': 'Podjadanie', 'colour': 'blue', 'correct_key': 'z'}
93.5282 	DATA 	Keypress: n
93.5406 	EXP 	text: autoDraw = False
93.5406 	EXP 	text: height = 0.05
93.5406 	EXP 	text: height = 0.05
93.5406 	EXP 	text: height = 0.05
93.5406 	EXP 	text: text = 'Zabijanie'
94.5243 	EXP 	text: autoDraw = True
95.0758 	EXP 	New trial (rep=1, index=17): {'badWords': 'Maczeta', 'neutralWords': 'Skarpeta', 'colour': 'green', 'correct_key': 'x'}
95.0783 	DATA 	Keypress: x
95.0905 	EXP 	text: autoDraw = False
95.0905 	EXP 	text: height = 0.05
95.0905 	EXP 	text: height = 0.05
95.0905 	EXP 	text: height = 0.05
95.0905 	EXP 	text: text = 'Maczeta'
96.0739 	EXP 	text: autoDraw = True
99.8087 	EXP 	New trial (rep=1, index=18): {'badWords': 'Wojna', 'neutralWords': 'Wolna', 'colour': 'yellow', 'correct_key': 'n'}
99.8110 	DATA 	Keypress: m
99.8242 	EXP 	text: autoDraw = False
99.8242 	EXP 	text: height = 0.05
99.8242 	EXP 	text: height = 0.05
99.8242 	EXP 	text: height = 0.05
99.8242 	EXP 	text: text = 'Wojna'
100.8071 	EXP 	text: autoDraw = True
101.2420 	EXP 	New trial (rep=1, index=19): {'badWords': 'Amputacja', 'neutralWords': 'Kreacja', 'colour': 'red', 'correct_key': 'z'}
101.2450 	DATA 	Keypress: z
101.2572 	EXP 	text: autoDraw = False
101.2572 	EXP 	text: height = 0.05
101.2572 	EXP 	text: height = 0.05
101.2572 	EXP 	text: height = 0.05
101.2572 	EXP 	text: text = 'Amputacja'
102.2402 	EXP 	text: autoDraw = True
102.6923 	EXP 	New trial (rep=2, index=0): {'badWords': 'Śmierć', 'neutralWords': 'Pięć', 'colour': 'yellow', 'correct_key': 'n'}
102.6947 	DATA 	Keypress: x
102.7074 	EXP 	text: autoDraw = False
102.7074 	EXP 	text: height = 0.05
102.7074 	EXP 	text: height = 0.05
102.7074 	EXP 	text: height = 0.05
102.7074 	EXP 	text: text = 'Śmierć'
103.6910 	EXP 	text: autoDraw = True
104.2422 	EXP 	New trial (rep=2, index=1): {'badWords': 'Wojna', 'neutralWords': 'Wolna', 'colour': 'yellow', 'correct_key': 'n'}
104.2446 	DATA 	Keypress: z
104.2574 	EXP 	text: autoDraw = False
104.2574 	EXP 	text: height = 0.05
104.2574 	EXP 	text: height = 0.05
104.2574 	EXP 	text: height = 0.05
104.2574 	EXP 	text: text = 'Wojna'
105.2405 	EXP 	text: autoDraw = True
105.6085 	EXP 	New trial (rep=2, index=2): {'badWords': 'Pedofil', 'neutralWords': 'Profil', 'colour': 'yellow', 'correct_key': 'm'}
105.6110 	DATA 	Keypress: x
105.6238 	EXP 	text: autoDraw = False
105.6238 	EXP 	text: height = 0.05
105.6238 	EXP 	text: height = 0.05
105.6238 	EXP 	text: height = 0.05
105.6238 	EXP 	text: text = 'Pedofil'
106.6077 	EXP 	text: autoDraw = True
107.2590 	EXP 	New trial (rep=2, index=3): {'badWords': 'Mrok', 'neutralWords': 'Skok', 'colour': 'blue', 'correct_key': 'z'}
107.2612 	DATA 	Keypress: m
107.2740 	EXP 	text: autoDraw = False
107.2740 	EXP 	text: height = 0.05
107.2740 	EXP 	text: height = 0.05
107.2740 	EXP 	text: height = 0.05
107.2740 	EXP 	text: text = 'Mrok'
108.2576 	EXP 	text: autoDraw = True
108.4923 	DATA 	Keypress: escape
109.0149 	EXP 	window1: mouseVisible = True
